,regularMarketPrice,logo_url,52WeekChange,SandP52WeekChange,address1,algorithm,annualHoldingsTurnover,annualReportExpenseRatio,ask,askSize,averageDailyVolume10Day,averageVolume,averageVolume10days,beta,beta3Year,bid,bidSize,bookValue,category,circulatingSupply,city,companyOfficers,country,currency,currentPrice,currentRatio,dateShortInterest,dayHigh,dayLow,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,exDividendDate,exchange,exchangeTimezoneName,exchangeTimezoneShortName,expireDate,fiftyDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,financialCurrency,fiveYearAverageReturn,fiveYearAvgDividendYield,floatShares,forwardEps,forwardPE,freeCashflow,fromCurrency,fullTimeEmployees,fundFamily,fundInceptionDate,gmtOffSetMilliseconds,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,industry,isEsgPopulated,lastCapGain,lastDividendDate,lastDividendValue,lastFiscalYearEnd,lastMarket,lastSplitDate,lastSplitFactor,legalType,longBusinessSummary,longName,market,marketCap,maxAge,maxSupply,messageBoardId,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,navPrice,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,open,openInterest,operatingCashflow,operatingMargins,payoutRatio,pegRatio,phone,previousClose,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,quoteType,recommendationKey,recommendationMean,regularMarketDayHigh,regularMarketDayLow,regularMarketOpen,regularMarketPreviousClose,regularMarketVolume,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortName,shortPercentOfFloat,shortRatio,startDate,state,strikePrice,symbol,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,toCurrency,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,tradeable,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEps,twoHundredDayAverage,volume,volume24Hr,volumeAllCurrencies,website,yield,ytdReturn,zip,trailingPE,fax,address2
105,2.26,https://logo.clearbit.com/akebia.com,-0.217094,0.29132175,245 First Street,,,,2.28,21500.0,4267900.0,2660893.0,4267900.0,1.56935,,2.24,4000.0,0.786,,,Cambridge,[],United States,USD,2.26,1.745,1639526400.0,2.35,2.24,89.836,,,,,-189442000,-0.89922994,-1.672,1.503,316665344,,NGM,America/New_York,EST,,2.7044,5.14,2.2,USD,,,173268546,-0.77,-2.935065,-85554496,,379.0,,,-18000000,-0.10346,12859000.0,0.0104,0.59677,,Biotechnology,False,,,,1609372800,,,,,"Akebia Therapeutics, Inc., a biopharmaceutical company, focuses on the development and commercialization of renal therapeutics for patients with kidney diseases. The company's lead product investigational product candidate is vadadustat, an oral therapy, which is in Phase III development for the treatment of anemia due to chronic kidney disease (CKD) in dialysis-dependent and non-dialysis dependent adult patients. It also offers Auryxia, a ferric citrate that is used to control the serum phosphorus levels in adult patients with CKD on dialysis; and the treatment of iron deficiency anemia in adult patients with CKD not on dialysis. Akebia Therapeutics, Inc. has collaboration agreements with Otsuka Pharmaceutical Co. Ltd. for the development and commercialization of vadadustat in the United States, the European Union, Russia, China, Australia, Canada, the Middle East, and other countries; and Mitsubishi Tanabe Pharma Corporation for the development and commercialization of vadadustat in Japan and other Asian countries, as well as research and license agreement with Janssen Pharmaceutica NV for the development and commercialization of hypoxia-inducible factor prolyl hydroxylase targeted compounds worldwide. The company was incorporated in 2007 and is headquartered in Cambridge, Massachusetts.","Akebia Therapeutics, Inc.",us_market,395409600,1.0,,finmb_36644983,,,1632960000,,-299161984,1672444800,6,2.29,,-220939008,-1.07125,0,,617 871 2098,2.29,4.0,2.875318,1.8768967,-1.42004,1.376,EQUITY,buy,2.1,2.35,2.24,2.29,2.29,3535506.0,-0.22067,-1.31467,-0.187,1.329,,Healthcare,174960000.0,0.0678,11853560.0,1636934400.0,10321801.0,"Akebia Therapeutics, Inc.",0.078600004,3.95,,MA,,AKBA,10,6,7.17,6.5,,,,207204000.0,1.184,123210000.0,210672000.0,False,,,-1.887,2.998175,3535506.0,,,https://www.akebia.com,,,02142,,617 871 2099,Suite 1400
106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,4.06,https://logo.clearbit.com/aldeyra.com,-0.38591117,0.29519403,131 Hartwell Avenue,,,,4.14,2200.0,3324760.0,1053590.0,3324760.0,1.664415,,4.05,900.0,3.784,,,Lexington,[],United States,USD,4.06,20.664,1639526400.0,4.2269,3.94,7.205,,,,,-50307204,0.0,-2.632,,132408312,,NCM,America/New_York,EST,,7.5352,15.95,3.37,USD,,,47379921,-1.31,-3.0992367,-130625424,,11.0,,,-18000000,0.0,,0.01461,0.71402,,Biotechnology,False,,,,1609372800,,,,,"Aldeyra Therapeutics, Inc., a biotechnology company, develops and commercializes medicines for immune-mediated ocular and systemic diseases. The company's lead product candidate is reproxalap, an ophthalmic solution, which is in Phase III clinical trial for the treatment of dry eye diseases and allergic conjunctivitis. It also develops ADX-2191, a dihydrofolate reductase inhibitor which is in phase 3 for the prevention of proliferative vitreoretinopathy, and phase II clinical trial for the treatment of primary vitreoretinal lymphoma. The company's portfolio also consists of ADX-1612, a small molecule heat shock protein 90 (Hsp90) inhibitor for the treatment of lymphoproliferative diseases and covid-19; and reactive aldehyde species that are pro-inflammatory (RASP) scavengers, such as ADX-629 for treating autoimmune diseases, allergy, and covid-19, as well as ADX-103 for the treatment of retinal diseases. The company was formerly known as Aldexa Therapeutics, Inc. and changed its name to Aldeyra Therapeutics, Inc. in March 2014. Aldeyra Therapeutics, Inc. was incorporated in 2004 and is headquartered in Lexington, Massachusetts.","Aldeyra Therapeutics, Inc.",us_market,235853920,1.0,,finmb_47399863,,,1632960000,,-53313908,1672444800,10,4.05,,-39295404,0.0,0,-0.05,781 761 4904,4.01,4.0,1.0729387,,0,9.744,EQUITY,strong_buy,1.5,4.2269,3.94,4.05,4.01,1126982.0,-0.18756,-0.36916,,,,Healthcare,58092100.0,0.0581,3377345.0,1636934400.0,3476293.0,"Aldeyra Therapeutics, Inc.",0.0695,4.85,,MA,,ALDX,30,10,20.4,19,,,,116368688.0,2.003,15827661.0,,False,,,-1.084,9.757525,1126982.0,,,https://www.aldeyra.com,,,02421,,339 674 6495,Suite 320
111,657.18,https://logo.clearbit.com/aligntech.com,0.2578733,0.29132175,410 North Scottsdale Road,,,,699.0,2200.0,471600.0,613161.0,471600.0,1.571948,,600.0,1200.0,44.6,,,Tempe,[],United States,USD,657.18,1.371,1639526400.0,674.89,655.62,2.745,,,0.295,0.298,1072601984,0.28557,47.62,13.599,51076780032,,NMS,America/New_York,EST,,647.032,737.45,494.45,USD,,,73876652,13.44,48.897324,781198528,,21590.0,,,-18000000,0.74581003,1763235000,0.06697,0.87566,,Medical Devices,False,,,,1609372800,,,,,"Align Technology, Inc., a medical device company, designs, manufactures, and markets Invisalign clear aligners and iTero intraoral scanners and services for orthodontists and general practitioner dentists, and restorative and aesthetic dentistry. It operates in two segments, Clear Aligner; and Scanners and Services. The Clear Aligner segment consists of comprehensive products, including Invisalign comprehensive treatment that addresses the orthodontic needs of teenage patients, such as mandibular advancement, compliance indicators, and compensation for tooth eruption; and Invisalign First Phase I and Invisalign First Comprehensive Phase 2 package for younger patients generally between the ages of seven and ten years, which is a mixture of primary/baby and permanent teeth. This segment's non-comprehensive products comprise Invisalign moderate, lite and express packages, and Invisalign go; and non-case products include retention products, Invisalign training fees, and sales of ancillary products, such as cleaning material, and adjusting tools used by dental professionals during the course of treatment. The Scanners and Services segment offers iTero scanner, a single hardware platform with software options for restorative or orthodontic procedures; restorative software for general practitioner dentists, prosthodontists, periodontists, and oral surgeons; and software for orthodontists for digital records storage, orthodontic diagnosis, and for the fabrication of printed models and retainers. This segment also provides computer-aided design and computer-aided manufacturing services; ancillary products, such as disposable sleeves for the wand; iTero model and dies; third party scanners and digital scans; Invisalign outcome simulator, a chair-side and cloud-based application for the iTero scanner; Invisalign progress assessment tool; and TimeLapse technology, which allows doctors or practitioners to compare a patient's historic 3D scans to the present-day scan. The company sells its products in the United States, Switzerland, China, and internationally. Align Technology, Inc. was incorporated in 1997 and is headquartered in Tempe, Arizona.","Align Technology, Inc.",us_market,51820683264,1.0,,finmb_24568,,,1632960000,,740046976,1672444800,11,659.47,,1281112960,0.2579,0,1.37,408 470 1000,662.22,2.0,14.734978,13.796755,0.19703,1.169,EQUITY,buy,2,674.89,655.62,659.47,662.22,462538.0,0.120299995,0.22596,0.384,47.58,,Healthcare,78853104.0,0.0139,1097358.0,1636934400.0,1554127.0,"Align Technology, Inc.",0.0139999995,2.13,,AZ,,ALGN,850,550,752.91,750,,,,1237821952.0,15.698,96522000.0,3756005120,False,,,9.278,632.3272,462538.0,,,https://www.aligntech.com,,,85281,70.83208,408 470 1010,Suite 1300
112,188.2,https://logo.clearbit.com/allegiantair.com,0.04453981,0.25995052,1201 North Town Center Drive,,,,190.0,900.0,269650.0,172444.0,269650.0,1.596363,,188.31,1100.0,66.991,,,Las Vegas,[],United States,USD,188.2,1.906,1638230400.0,189.2593,185.73,142.911,,,,,161452000,0.110769995,24.594,2.724,3970720768,1582848000,NMS,America/New_York,EST,,183.539,271.29,163.6,USD,,,15038193,12.43,15.140788,-75396872,,4261.0,,,-18000000,0.19479999,121327000,0.15392,0.88041997,,Airlines,False,,1582848000,0.7,1609372800,,,,,"Allegiant Travel Company, a leisure travel company, provides travel services and products to residents of under-served cities in the United States. The company offers scheduled air transportation on limited-frequency, nonstop flights between under-served cities and leisure destinations. As of February 12, 2021, it operated a fleet of 97 Airbus A320 series aircraft. The company also provides air-related services and products in conjunction with air transportation, including convenience and baggage fees, advance seat assignments, travel protection products, priority boarding, food and beverage purchases on board, and other air-related services, as well as use of its call center for purchases. In addition, it offers third party travel products, such as hotel rooms and ground transportation, such as rental cars and hotel shuttle products; and air transportation services through fixed fee agreements and charter service on a year-round and ad-hoc basis. Further, the company operates a golf course. Allegiant Travel Company was founded in 1997 and is headquartered in Las Vegas, Nevada.",Allegiant Travel Company,us_market,3404104960,1.0,,finmb_666631,,,1632960000,,110284000,1672444800,11,187.65,,331492000,0.02091,0,0.7,702 851 7300,187.38,2.0,2.8093326,2.3354387,0.07705,1.759,EQUITY,buy,2,189.2593,185.73,187.65,187.38,158965.0,0.00545,0.11805,1.286,86.859,,Industrials,18087700.0,0.026300002,476495.0,1635465600.0,465228.0,Allegiant Travel Company,0.0357,3.22,,NV,,ALGT,305,225,256.09,247,,,,1070971008.0,60.092,1702168064.0,1457586944,False,0,0,6.572,204.82085,158965.0,,,https://www.allegiantair.com,,,89144,28.63664,,
113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,23.71,https://logo.clearbit.com/alkermes.com,0.07155967,0.2505386,Connaught House,,,,23.67,1100.0,1132340.0,1193792.0,1132340.0,0.977142,,23.63,1100.0,6.78,,,Dublin,[],Ireland,USD,23.71,2.325,1638230400.0,23.74,22.77,38.301,,,,,15440000,0.01367,235.556,3.221,3636982272,,NMS,America/New_York,EST,,26.2926,33.0,18.02,USD,,,146611788,0.42,56.45238,135208752,,2245.0,,,-18000000,0.83474,860440000,0.011109999,0.97029996,,Biotechnology,False,,,,1609372800,,958348800,2:1,,"Alkermes plc, a biopharmaceutical company, researches, develops, and commercializes pharmaceutical products to address unmet medical needs of patients in various therapeutic areas in the United States, Ireland, and internationally. Its marketed products include ARISTADA (aripiprazole lauroxil), an extended-release intramuscular injectable suspension for the treatment of schizophrenia; VIVITROL (naltrexone for extended-release injectable suspension) for the treatment of alcohol and opioid dependence; RISPERDAL CONSTA for the treatment of schizophrenia and bipolar I disorder; INVEGA SUSTENNA for the treatment of schizophrenia and schizoaffective disorder; XEPLION, INVEGA TRINZA, and TREVICTA to treat schizophrenia; and VUMERITY (diroximel fumarate) for the treatment of relapsing forms of multiple sclerosis in adults, including clinically isolated syndrome, relapsing-remitting and active secondary progressive diseases. The company is also developing LYBALVI (olanzapine/samidorphan), an oral atypical antipsychotic drug candidate for the treatment of adults with schizophrenia and bipolar I disorder; and nemvaleukin alfa, an engineered fusion protein to expand tumor-killing immune cells and to avoid the activation of immunosuppressive cells. It has collaboration agreements with Janssen Pharmaceutica N.V., Janssen Pharmaceutica Inc, and Janssen Pharmaceutica International; a license agreement with Acorda Therapeutics, Inc.; and a license and collaboration agreement with Biogen Swiss Manufacturing GmbH. Alkermes plc was founded in 1987 and is headquartered in Dublin, Ireland.",Alkermes plc,us_market,3834025216,1.0,,finmb_24572,,,1632960000,,-91684000,1672444800,9,23.28,,138036992,-0.05526,0,0.31,353 1 772 8000,23.36,2.0,3.4970498,3.395097,-0.081190005,1.883,EQUITY,hold,2.8,23.74,22.77,23.28,23.36,620561.0,-0.02014,-0.08409,0.11,7.046,,Healthcare,161704992.0,0.070300005,11365284.0,1635465600.0,12098777.0,Alkermes plc,0.0979,8.49,,,,ALKS,33,22,27.22,27,,,,560300032.0,3.465,419844992.0,1129282944,False,,,-0.572,25.1547,620561.0,,,https://www.alkermes.com,,,4,,,1 Burlington Road
115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,11.83,https://logo.clearbit.com/allot.com,0.12737644,0.27429736,22 Hanagar Street,,,,11.84,1200.0,397920.0,223965.0,397920.0,0.683116,,11.83,800.0,3.501,,,Hod HaSharon,[],Israel,USD,11.83,2.746,1639526400.0,11.95,11.7,1.985,,,,,-5771000,-0.040159997,-58.132,2.334,335482144,,NMS,America/New_York,EST,,12.7682,21.04,10.26,USD,,,27821536,-0.79,-14.974683,-12294250,,735.0,,,-18000000,0.69618,95840000,0.02148,0.76194,,Software—Infrastructure,False,,,,1609372800,,,,,"Allot Ltd. provides network intelligence and security solutions to protect and personalize the digital experience in Europe, Asia, Oceania, the Middle East, Africa, and the Americas. It offers Allot Service Gateway (Allot SG) platforms, including Allot SG-Tera, Allot SG9x000, and Allot SG-VE and CE for in-line deployment in traditional and virtualized network access infrastructure. The company also provides subscriber management platform that drives the centralized creation, provisioning, and pricing of subscriber services; and analytics solutions comprising Allot ClearSee Analytics and Allot ClearSee Data Source that analyze traffic data. In addition, it offers security solutions comprising Allot NetworkSecure, Allot HomeSecure, Allot DNSecure, EndPoint Secure, Allot Content Protector, Allot IoTSecure, Allot DDoS Secure, Allot SpamOut Protector, and Allot Secure Management, as well as security as a service solutions for protecting network service integrity and brand reputation. Further, the company offers centralized management solutions, such as Allot NetXplorer for providing a central access point for network-wide monitoring, reporting, analytics, troubleshooting, accounting, and quality of service policy provisioning. It markets its products through direct sales, distributors, resellers, original equipment manufacturers, and system integrators to carriers, mobile and fixed service providers, cable operators, private networks, data centers, educational institutions, governments, and enterprises, as well as wireless, wireline, and satellite Internet service providers. The company was formerly known as Allot Communications Ltd. and changed its name to Allot Ltd. in October 2018. Allot Ltd. was incorporated in 1996 and is based in Hod-Hasharon, Israel.",Allot Ltd.,us_market,430679424,1.0,,finmb_24624,,,1632960000,,-12691000,1672444800,1,11.89,,-3647000,-0.07689,0,,972 9 761 9200,11.86,2.0,3.3790345,2.996719,-0.08831,2.551,EQUITY,none,,11.95,11.7,11.89,11.86,70418.0,-0.0343,-0.09911,0.098,4.017,,Technology,36405700.0,0.0107,387740.0,1636934400.0,422169.0,Allot Ltd.,0.013200001,2.26,,,,ALLT,19.17,19.17,19.17,19.17,,,,97397000.0,2.684,2522000.0,143716992,False,,,-0.361,16.16345,70418.0,,,https://www.allot.com,,,4501317,,972 9 762 8419,Neve Neâeman Industrial Zone B
117,169.58,https://logo.clearbit.com/alnylam.com,0.33512878,0.29132175,675 West Kendall Street,,,,173.0,900.0,1284800.0,738896.0,1284800.0,0.898701,,163.0,1000.0,6.327,,,Cambridge,[],United States,USD,169.58,4.381,1639526400.0,175.32,169.58,100.602,,,,,-661734976,-0.88311994,-28.543,25.207,18887964672,,NMS,America/New_York,EST,,181.8276,212.0,124.0,USD,,,118891942,-3.92,-43.260204,136807120,,1453.0,,,-18000000,0.83251,414801000,0.00587,0.94782996,,Biotechnology,False,,,,1609372800,,,,,"Alnylam Pharmaceuticals, Inc., a biopharmaceutical company, focuses on discovering, developing, and commercializing RNA interference (RNAi) therapeutics. The company's pipeline of investigational RNAi therapeutics focus on genetic medicines, cardio-metabolic diseases, hepatic infectious diseases, and central nervous system (CNS)/ocular diseases. Its marketed products include ONPATTRO (patisiran), a lipid complex injection for the treatment of the polyneuropathy of hereditary transthyretin-mediated amyloidosis in adults; GIVLAARI for the treatment of adults with acute hepatic porphyria (AHP); and OXLUMO (lumasiran) for the treatment of primary hyperoxaluria type 1 (PH1). In addition, the company is developing givosiran for the treatment of adolescent patients with AHP; lumasiran for the treatment of advanced PH1 and recurrent renal stones; patisiran for the treatment of transthyretin amyloidosis, or ATTR amyloidosis, with cardiomyopathy; and vutrisiran for the treatment of ATTR amyloidosis. Alnylam Pharmaceuticals, Inc. has strategic collaborations with Regeneron Pharmaceuticals, Inc. to discover, develop, and commercialize RNAi therapeutics for a range of diseases by addressing therapeutic targets expressed in the eye and CNS; and Sanofi Genzyme to discover, develop, and commercialize RNAi therapeutics. It also has license and collaboration agreements with Novartis AG; Vir Biotechnology, Inc.; Dicerna Pharmaceuticals, Inc.; Ionis Pharmaceuticals, Inc.; and PeptiDream, Inc. The company was founded in 2002 and is headquartered in Cambridge, Massachusetts.","Alnylam Pharmaceuticals, Inc.",us_market,20281937920,1.0,,finmb_2796659,,,1632960000,,-837904000,1672444800,20,171.62,,-614696000,-0.94528,0,-3.3,617 551 8200,171.03,2.0,26.802591,27.067343,-1.11823,4.043,EQUITY,buy,2.2,175.32,169.58,171.62,171.03,374701.0,-0.1306,-0.85027003,0.491,6.373,,Healthcare,119601000.0,0.031400003,3755339.0,1636934400.0,4048537.0,"Alnylam Pharmaceuticals, Inc.",0.0365,5.42,,MA,,ALNY,275,108,208.2,207.5,,,,2327865088.0,19.464,760441024.0,749313984,False,,,-7.127,171.70415,374701.0,,,https://www.alnylam.com,,,02142,,617 551 8101,Henri A. Termeer Square
118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,157.36,https://logo.clearbit.com/appliedmaterials.com,0.81857944,0.29132175,3050 Bowers Avenue,,,,157.3,1400.0,5710940.0,6970623.0,5710940.0,1.37974,,157.44,800.0,13.73,,,Santa Clara,[],United States,USD,157.36,2.539,1639526400.0,159.67,157.05,46.975,0.96,0.0061000003,0.533,0.514,7650999808,0.33174,18.385,6.099,140661325824,1645488000,NMS,America/New_York,EST,,148.7398,163.02,86.15,USD,,1.21,885785512,8.85,17.78079,3319124992,,27000.0,,,-18000000,0.47374,10926000000,0.00241,0.81338,,Semiconductor Equipment & Materials,False,,1637712000,0.24,1635638400,,1019001600,2:1,,"Applied Materials, Inc. provides manufacturing equipment, services, and software to the semiconductor, display, and related industries. It operates through three segments: Semiconductor Systems, Applied Global Services, and Display and Adjacent Markets. The Semiconductor Systems segment develops, manufactures, and sells various manufacturing equipment that is used to fabricate semiconductor chips or integrated circuits. This segment also offers various technologies, including epitaxy, ion implantation, oxidation/nitridation, rapid thermal processing, physical vapor deposition, chemical vapor deposition, chemical mechanical planarization, electrochemical deposition, atomic layer deposition, etching, and selective deposition and removal, as well as metrology and inspection tools. The Applied Global Services segment provides integrated solutions to optimize equipment and fab performance and productivity comprising spares, upgrades, services, remanufactured earlier generation equipment, and factory automation software for semiconductor, display, and other products. The Display and Adjacent Markets segment offers products for manufacturing liquid crystal displays; organic light-emitting diodes; and other display technologies for TVs, monitors, laptops, personal computers, electronic tablets, smart phones, and other consumer-oriented devices. The company operates in the United States, China, Korea, Taiwan, Japan, Southeast Asia, and Europe. Applied Materials, Inc. was incorporated in 1967 and is headquartered in Santa Clara, California.","Applied Materials, Inc.",us_market,139816402944,1.0,,finmb_251230,,,1635638400,,5888000000,1698710400,32,158.14,,5441999872,0.31465998,0.1438,1.19,408 727 5555,157.98,2.0,11.461035,6.062369,0.25530002,1.673,EQUITY,buy,2,159.67,157.05,158.14,157.98,3585590.0,0.18829,0.51593,0.306,25.344,,Technology,888513024.0,0.0116,10347055.0,1636934400.0,12227767.0,"Applied Materials, Inc.",0.0117,1.23,,CA,,AMAT,208,119,168.18,168,,,,5458999808.0,6.144,5752999936.0,23062999040,False,0.94,0.0059501203,6.4,137.3853,3585590.0,,,https://www.appliedmaterials.com,,,95052-3299,24.5875,,PO Box 58039
127,202.89,https://logo.clearbit.com/ambarella.com,1.2026494,0.29132175,3101 Jay Street,,,,205.0,3200.0,674120.0,741574.0,674120.0,1.122597,,201.0,900.0,14.333,,,Santa Clara,[],United States,USD,202.89,6.804,1639526400.0,206.0,201.3,2.371,,,,,-23882000,-0.07862,-293.084,23.042,6999440896,,NMS,America/New_York,EST,,192.3472,227.59,82.59,USD,,,35078569,1.92,105.671875,36706000,,806.0,,,-18000000,0.62091,135573000,0.052600004,0.84101,,Semiconductor Equipment & Materials,False,,,,1612051200,,,,,"Ambarella, Inc. develops semiconductor solutions for video that enable high-definition (HD) and ultra HD compression, image processing, and deep neural network processing worldwide. The company's system-on-a-chip designs integrated HD video processing, image processing, artificial intelligence computer vision algorithms, audio processing, and system functions onto a single chip for delivering video and image quality, differentiated functionality, and low power consumption. Its solutions enable the creation of video content for wearable cameras; automotive cameras; drones; virtual reality cameras; and internet protocol security cameras for professional use, and home security and monitoring, as well as robotics and industrial application, including identification/authentication cameras, robotic products, and sensing cameras. The company sells its solutions to original design manufacturers and original equipment manufacturers through its direct sales force and distributors. Ambarella, Inc. was incorporated in 2004 and is headquartered in Santa Clara, California.","Ambarella, Inc.",us_market,7507558912,1.0,,finmb_22816801,,,1635638400,,-29707000,1675123200,16,201.3,,30708000,-0.09784,0,1.5,408 734 8888,201.19,2.0,14.155445,24.714699,-0.09779,6.174,EQUITY,buy,2.2,206.0,201.3,201.3,201.19,353056.0,-0.031400003,-0.059899997,0.643,8.408,,Technology,37003100.0,0.0428,1582762.0,1636934400.0,1348757.0,"Ambarella, Inc.",0.044699997,1.67,,CA,,AMBA,260,119,218,227,,,,457760000.0,12.371,12547000.0,303768992,False,,,-0.822,131.29915,353056.0,,,https://www.ambarella.com,,,95054,,408 734 0788,
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
